88	1.4.10	"Schulte"	"09L0010-2"	"09L0010-2_18-19ru1"	"ZnO geätzt"	500,00	488	150	10	30,00	30,00	41,1%	"Rückseite zwischen Zelle 18 u. 19"					
89	1.4.10	"Schulte"	"09L0010-2"	"09L0010-2_5-6ru1"	"ZnO geätzt"	500,00	488	150	10	30,00	30,00	42,3%	"Rückseite zwischen Zelle 5 u. 6"					
90	1.4.10	"Schulte"	"08L1240-1"	"08L1240-1ru1"	"ZnO geätzt"	500,00	488	150	10	30,00	30,00		"Rückseite ZnO Substrat"					
91	1.4.10	"Schulte"	"08L1240-1"	"08L1240-1_18-19ru1"	"ZnO geätzt"	500,00	488	150	10	30,00	30,00	50,6%	"Rückseite zwischen Zelle 18 u. 19"					
92	1.4.10	"Schulte"	"08L1240-1"	"08L1240-1_29-30ru1"	"ZnO geätzt"	500,00	488	150	10	30,00	30,00	50,1%	"Rückseite zwischen Zelle 29 u. 30"					
93	8.4.10	"Köhler"	"10L049-2"	"10L0492c"	"ZnO geätzt"	500,00	488	150	10	60,00	30,00	13,0%						
94	8.4.10	"ACME"	"SL0074-19"	"SL0074-19c1"	"Eagle2000"	500,00	488	150	10	60,00	30,00							
95	8.4.10	"ACME"	"JH0050-8"	"JH0050-8c1"	"Eagle2000"	500,00	488	150	10	30,00	30,00							
96	8.4.10	"ACME"	"JH0050-5"	"JH0050-5c1"	"Eagle2000"	500,00	488	150	10	60,00	30,00							
97	8.4.10	"ACME"	"SL0075-1"	"SL0075-1c1"	"Eagle2000"	500,00	488	150	10	30,00	30,00							
98	8.4.10	"ACME"	"SL0077-12"	"SL0077-12c1"	"Eagle2000"	500,00	488	150	10	30,00	30,00							
99	8.4.10	"ACME"	"SL0074-6"	"SL0074-6c1"	"Eagle2000"	500,00	488	150	10	30,00	30,00							
100	12.4.10	"Bosquet"	"10L0446-1-2"	"10L0446-1-2t1"	"ZnO geätzt"	500,00	488	150	10	30,00	30,00	71,0%						
101	12.4.10	"Bosquet"	"10L0446-1-3"	"10L0446-1-3c1"	"Corning 1.1mm"	500,00	488	150	10	30,00	30,00	69,0%						
102	12.4.10	"Bosquet"	"10L0447-1-2"	"10L0447-1-2t1"	"ZnO geätzt"	500,00	488	150	10	30,00	30,00	80,3%						
103	12.4.10	"Bosquet"	"10L0447-1-3"	"10L0447-1-3c1"	"Corning 1.1mm"	500,00	488	150	10	30,00	30,00	81,1%						
104	13.4.10	"Bosquet"	"10L0449-1-2"	"10L0449-1-2t1"	"ZnO geätzt"	500,00	488	150	10	30,00	30,00	63,5%						
105	13.4.10	"Bosquet"	"10L0449-1-3"	"10L0449-1-3c1"	"Corning 1.1mm"	500,00	488	150	10	30,00	30,00	64,0%						
106	13.4.10	"Bosquet"	"10L0446-1-2"	"10L0446-1-2t2"	"ZnO geätzt"	668,00	647	200	10	30,00	30,00	74,7%						
107	13.4.10	"Bosquet"	"10L0446-1-3"	"10L0446-1-3c2"	"Corning 1.1mm"	668,00	647	200	10	30,00	30,00	70,7%						
108	13.4.10	"Bosquet"	"10L0447-1-2"	"10L0447-1-2t2"	"ZnO geätzt"	668,00	647	200	10	30,00	30,00	80,3%						
