Nr.	Datum	Operator	Schicht	Kammer	vSubstr LQ	Pendel#	H2	SiH4	SC	TMB	CH4	CO2	PH3	Gas?	Gasfluss	t	p	P	Pump nach	f	del	Ts	Th	Th depo	Subst	Subst	Anzahl	Pr	CL	CT	UDC	Basis p	d	R	?d/d¯	Deplet	R dyn	h	FF	Voc	jsc	Rs	FF rot	jsc rot	FF blau	jsc blau	j0	n	Reflekt	Anneal	sd nT	sd vT/oT	sph	Photosens	Krist (%)	Krist (%)	Sims [O]	Sims [C]	Sims [N]	Sims [B]	Sims [?]	PDS E04	PDS a 1,2	H2	SiH4	TMB	CH4	CO2	PH3		Bemerkung					Hilfe-Spalten					
11D0681	03.05.2011	TZ	a(i)	2	0.015	35	380	80	10.97							933.3333333	1	50 / 55		60		179-181		291	10x10	Asahi-U	3		525 / 490	135 / 195		9.00E-07	323.45	3.47	0.14	25.22	8.32	8.66	68.9	905	13.7	6	71.7	4.26	74.6	2.91	1.11E-10	1.39	ZnO/Ag-6	30' 160°C														396.68	48.89						bad FF on pos 6					586	#NV	#NV	#NV	#NV	38
11D0682	03.05.2011	TZ	a(n)	1			582	93	8.75				22.7			85	4	34		13.56		180			10x10	Asahi-U	3					9.00E-07	15.22	1.79		11.19																												593.96	56.94				14.15							#NV	#NV	#NV	#NV	#NV	38
11D0683	03.05.2011	TZ	CO2	1								200				120	6	180		13.56					Dummy	Übrig																																										209.46								#NV	#NV	#NV	#NV	#NV	38
																																	347.67																																											#NV	#NV	#NV	#NV	#NV	#NV
11D0684	04.05.2011	TM	a(p)	1			278	41	7.92	6.1	28					75	4	27		13.56		180			10x10	Asahi-U	4					9.00E-07						11.6	73.3	1381	11.5	8.62							ZnO/Ag-1	U														297.43	25.59	7.66	22.96			1,6,7,9	like 11D0282 but regular tunnel junction thickness					#NV	#NV	#NV	#NV	#NV	38
11D0684	04.05.2011	TM	CO2	1								200				120	6	180		13.56					Dummy	Übrig												12.1	74.4	1375	11.9	8.88							ZnO/Ag-6	VU																		209.46								#NV	#NV	#NV	#NV	#NV	38
11D0685	04.05.2011	TM	a(i)	1			1056	40	2.29							300	4	33		13.56		180		265	10x10	Asahi-U	4					9.00E-07						11.6	73.1	1380	11.5	8.89							ZnO/Ag-7	U														1066.36	24.96						QE jsc (11.7 / 11.4) pos. 1, cell 16					#NV	#NV	#NV	#NV	#NV	38
11D0686	04.05.2011	TM	a(i)	1			329	80	12.35							1700	4	33		13.56		180			10x10	Asahi-U	4											11.7	74.3	1381	11.4	8.37							ZnO/Ag-9	U														347.13	48.89						QE jsc (12.0 / 11.8) pos. 6, cell 17 Asahi VU					#NV	#NV	#NV	#NV	#NV	38
11D0687	04.05.2011	TM	a(n)	1			582	93	8.75				22.7			85	4	34		13.56		180			10x10	Asahi-U	4																																					593.96	56.94				14.15		QE jsc (11.6 / 11.4) pos. 7, cell 16					#NV	#NV	#NV	#NV	#NV	38
11D0688	04.05.2011	TM	µc(n)	1			3000	18	0.38				4			210	12.5	400		13.56		180			10x10	Asahi-U	4					1.00E-02																																2981.7	11.23				2.36		QE jsc (11.6 / 11.3) pos. 9, cell 16					#NV	#NV	#NV	#NV	#NV	38
11D0689	04.05.2011	TM	CO2	1								200				120	6	180		13.56					Dummy	Übrig																																										209.46								#NV	#NV	#NV	#NV	#NV	38
11D0690	04.05.2011	TM	µc(p)	1			3000	8.6	0.18	0.8						220	12.5	400		13.56		180			10x10	Asahi-U	4					9.00E-07																																2981.7	5.37	1.04										#NV	#NV	#NV	#NV	#NV	38
11D0691	04.05.2011	TM	CO2	1								200				120	6	180		13.56					Dummy	Übrig																																										209.46								#NV	#NV	#NV	#NV	#NV	38
11D0692	04.05.2011	TM	µc(i)	1			3000	54	1.09							3740	12.5	520		13.56		180		236	10x10	Asahi-U	4					9.00E-07	2513	6.72	1.17	72.71																												2981.7	32.89											646	#NV	#NV	#NV	#NV	38
11D0693	04.05.2011	TM	a(n)	1			582	93	8.75				22.7			120	4	34		13.56		180			10x10	Asahi-U	4																																					593.96	56.94				14.15							#NV	#NV	#NV	#NV	#NV	38
11D0694	04.05.2011	TM	CO2	1								200				120	6	180		13.56					Dummy	Übrig																																										209.46								#NV	#NV	#NV	#NV	#NV	38
																																																																												#NV	#NV	#NV	#NV	#NV	#NV
11D0695	04.05.2011	TZ	a(p)	1			278	41	7.92	6.1	28					50	4	27		13.56		180			10x10	Asahi-U	3					9.00E-07	9	1.8		25.04		8.71	73	899	13.27	6	74.1	3.81	75.1	2.94	2.10E-10	1.41	Ag-4	1h 160°C														297.43	25.59	7.66	22.96			4,5,6	a-Si PC2, SC series					#NV	#NV	#NV	#NV	#NV	38
11D0696	04.05.2011	TZ	CO2	1								200				120	6	180		13.56					Dummy	Übrig												9.53	73.4	900	14.43	5.6	74.3	4.96	75.1	2.94	1.73E-10	1.4	ZnO/Ag-5	30' 160°C																		209.46								#NV	#NV	#NV	#NV	#NV	38
11D0697	04.05.2011	TZ	a(i)	2	0.015	29	350	125	17.29							773.3333333	1	50 / 55		60		179-182		291	10x10	Asahi-U	3		525 / 490	135 / 200		9.00E-07	331.12	4.28	0.98	19.83	10.28	8.92	71	878	14.3	6	71.6	4.83	74.8	2.95	3.66E-10	1.39	ZnO/Ag-6	30' 160°C														367.54	76.85						bad back contact on pos 6					594	#NV	#NV	#NV	#NV	38
11D0698	04.05.2011	TZ	a(n)	1			582	93	8.75				22.7			85	4	34		13.56		180			10x10	Asahi-U	3					9.00E-07	15.22	1.79		11.19																												593.96	56.94				14.15							#NV	#NV	#NV	#NV	#NV	38
11D0699	04.05.2011	TZ	CO2	1								200				120	6	180		13.56					Dummy	Übrig																																										209.46								#NV	#NV	#NV	#NV	#NV	38
																																	355.33																																											#NV	#NV	#NV	#NV	#NV	#NV
11D0700	05.05.2011	TM	a(n)	1			582	93	8.75				22.7			51	4	34		13.56					Dummy	Übrig						2.00E-06						7.42	70.3	511	20.66	2.6	70	10.42	71.1	3.1	7.68E-06	1.35	Ag-1	30' 160°C														593.96	56.94				14.15	1,5,9	dummy nn/p/Ar flush and pumping 9x10-7 mbar/i-n					#NV	#NV	#NV	#NV	#NV	38
11D0701	05.05.2011	TM	µc(n)	1			3000	18	0.38				4			126	12.5	400		13.56					Dummy	Übrig						1.00E-02						8.85	71	523	23.8	2.2	71.7	13.63	72.2	2.94	3.57E-06	1.3	ZnO/Ag-5	30' 160°C														2981.7	11.23				2.36							#NV	#NV	#NV	#NV	#NV	38
11D0702	05.05.2011	TM	µc(p)	1			3000	8.6	0.18	0.8						180	12.5	400		13.56		180			10x10	ZnO	3					9.00E-07						8.6	69.4	519	23.87	2.7	70.2	13.58	70.6	2.97	6.21E-06	1.34	ZnO/Ag-9	30' 160°C														2981.7	5.37	1.04										#NV	#NV	#NV	#NV	#NV	38
11D0703	05.05.2011	TM	µc(i)	1			3000	52	1.05							2580	12.5	520		13.56		180		239	10x10	ZnO	3					9.00E-07																																2981.7	31.66											#NV	#NV	#NV	#NV	#NV	38
11D0704	05.05.2011	TM	a(n)	1			582	93	8.75				22.7			85	4	34		13.56		180			10x10	ZnO	3																																					593.96	56.94				14.15							#NV	#NV	#NV	#NV	#NV	38
11D0705	05.05.2011	TM	CO2	1								200				120	6	180		13.56					Dummy	Übrig																																										209.46								#NV	#NV	#NV	#NV	#NV	38
																																																																												#NV	#NV	#NV	#NV	#NV	#NV
11D0706	05.05.2011	TZ	a(p)	1			278	41	7.92	6.1	28					50	4	27		13.56		180			10x10	Asahi-U	3					9.00E-07	9	1.8		25.04		7.92	66.9	862	13.73	6	65.5	4.19	70.2	2.98	1.76E-09	1.48	Ag-4															297.43	25.59	7.66	22.96			4,5,6	a-Si PC2, T series, 1 nm/s, 200°C					#NV	#NV	#NV	#NV	#NV	38
11D0707	05.05.2011	TZ	CO2	1								200				120	6	180		13.56					Dummy	Übrig												8.84	70.1	867	14.54	5.2	69.4	5.24	69.8	2.88	3.72E-07	2.02	ZnO/Ag-5	30' 160°C																		209.46								#NV	#NV	#NV	#NV	#NV	38
11D0708	05.05.2011	TZ	a(i)	2	0.015	12	350	240	28.94							320	1	105 /115		60		197-203		342	10x10	Asahi-U	3		545 / 500	110 / 180		9.00E-07	333.12	10.41	0.7	24.75	24.98	8.83	69.7	867	14.61	5.4	69.4	5.24	71.2	2.89	2.07E-07	1.95	ZnO/Ag-6	30' 160°C														367.54	149.7											590	#NV	#NV	#NV	#NV	38
11D0709	05.05.2011	TZ	a(n)	1			582	93	8.75				22.7			85	4	34		13.56		180			10x10	Asahi-U	3					9.00E-07	15.22	1.79		11.19																												593.96	56.94				14.15							#NV	#NV	#NV	#NV	#NV	38
11D0710	05.05.2011	TZ	CO2	1								200				120	6	180		13.56					Dummy	Übrig																																										209.46								#NV	#NV	#NV	#NV	#NV	38
																																	357.33																																											#NV	#NV	#NV	#NV	#NV	#NV
11D0711	05.05.2011	TZ	a(p)	1			278	41	7.92	6.1	28					50	4	27		13.56		180			10x10	Asahi-U	3					9.00E-07	9	1.8		25.04		7.62	62.77	856.92	14.17	10.62	68.81	4.73					Ag-4															297.43	25.59	7.66	22.96			4,5,6	a-Si PC2, T series, 0.5 nm/s, 200°C					#NV	#NV	#NV	#NV	#NV	38
11D0712	05.05.2011	TZ	CO2	1								200				120	6	180		13.56					Dummy	Übrig												9.18	72	862	14.79	5	72.7	5.32	74.3	2.9	7.12E-09	1.58	ZnO/Ag-5	30' 160°C																		209.46			pos 4 very bad FF					#NV	#NV	#NV	#NV	#NV	38
11D0713	05.05.2011	TZ	a(i)	2	0.015	23	295	205	28.85							613.3333333	1	50 / 55		60		199-202		321	10x10	Asahi-U	3		515 / 485	140 / 205		9.00E-07	334.12	5.45	0.84	15.23	13.07	9.26	72.5	866	14.74	5	73.1	5.32	73.1	2.88	9.65E-08	1.84	ZnO/Ag-6	30' 160°C														314.03	127.32											650	#NV	#NV	#NV	#NV	38
11D0714	05.05.2011	TZ	a(n)	1			582	93	8.75				22.7			85	4	34		13.56		180			10x10	Asahi-U	3					9.00E-07	15.22	1.79		11.19																												593.96	56.94				14.15							#NV	#NV	#NV	#NV	#NV	38
11D0715	05.05.2011	TZ	CO2	1								200				120	6	180		13.56					Dummy	Übrig																																										209.46								#NV	#NV	#NV	#NV	#NV	38
																																	358.33																																						cleaning PC1/PC2 plus gate valves					#NV	#NV	#NV	#NV	#NV	#NV
11D0716	09.05.2011	DW	a(i)	1			329	80	12.35							2700	4	33		13.56		180										2.00E-06																																347.13	48.89											#NV	#NV	#NV	#NV	#NV	38
																																																																							problem with gate valve to LC before cover layer in PC2 --> cleaning gate valve again					#NV	#NV	#NV	#NV	#NV	#NV
11D0717	10.05.2011	DW	a(i)	2	0.015	35	295	205	28.85							933.3333333	1	50 / 55		60		179-183		283					515 / 480	145 / 210		2.00E-06					#WERT!																											314.03	127.32											#NV	#NV	#NV	#NV	#NV	38
11D0718	10.05.2011	DW	a(i)	1			329	80	12.35							2700	4	33		13.56		180										2.00E-06																																347.13	48.89											#NV	#NV	#NV	#NV	#NV	38
																																																																												#NV	#NV	#NV	#NV	#NV	#NV
11D0719	10.05.2011	TZ	a(p)	1			278	41	7.92	6.1	28					50	4	27		13.56		180			10x10	Asahi-U	3					9.00E-07	9	1.8		25.04		7.06	62.5	882	12.8	7.3	60.6	3.66	67.3	2.84	9.16E-09	1.72	Ag-4	30' 160°C														297.43	25.59	7.66	22.96			4,5,6	a-Si PC2, T series, 1 nm/s, 160°C					#NV	#NV	#NV	#NV	#NV	38
11D0720	10.05.2011	TZ	CO2	1								200				120	6	180		13.56					Dummy	Übrig												8.08	64.7	890	14.04	6.4	62	4.67	68.4	2.83	7.58E-09	1.7	ZnO/Ag-5	30' 160°C																		209.46								#NV	#NV	#NV	#NV	#NV	38
11D0721	10.05.2011	TZ	a(i)	2	0.015	12	350	240	28.94							320	1	105 /115		60		158-169		245	10x10	Asahi-U	3		540 / 490	115 / 190		9.00E-07	375.12	11.72	1	27.87	28.13	7.87	63.1	889	14.04	6.5	59.4	4.65	67	2.84	1.01E-08	1.73	ZnO/Ag-6	30' 160°C														367.54	149.7											654	#NV	#NV	#NV	#NV	38
11D0722	10.05.2011	TZ	a(n)	1			582	93	8.75				22.7			85	4	34		13.56		180			10x10	Asahi-U	3					9.00E-07	15.22	1.79		11.19																												593.96	56.94				14.15							#NV	#NV	#NV	#NV	#NV	38
11D0723	10.05.2011	TZ	CO2	1								200				120	6	180		13.56					Dummy	Übrig																																										209.46								#NV	#NV	#NV	#NV	#NV	38
																																	399.33																																											#NV	#NV	#NV	#NV	#NV	#NV
11D0724	10.05.2011	TZ	a(p)	1			278	41	7.92	6.1	28					50	4	27		13.56		180			10x10	Asahi-U	3					9.00E-07	9	1.8		25.04		8.07	68.7	879	13.37	6.8	68.8	3.94	72.9	2.9	2.12E-09	1.56	Ag-4	30' 160°C														297.43	25.59	7.66	22.96			4,5,6	a-Si PC2, T series, 0.5 nm/s, 160°C					#NV	#NV	#NV	#NV	#NV	38
11D0725	10.05.2011	TZ	CO2	1								200				120	6	180		13.56					Dummy	Übrig												9.07	70.5	885	14.52	5.2	69.7	4.94	73.9	2.96	1.61E-09	1.54	ZnO/Ag-5	30' 160°C																		209.46								#NV	#NV	#NV	#NV	#NV	38
11D0726	10.05.2011	TZ	a(i)	2	0.015	23	295	205	28.85							613.3333333	1	50 / 55		60		158-166		253	10x10	Asahi-U	3		510 / 480	150 / 210		9.00E-07	336.45	5.49	0.28	15.33	13.17	9.04	70.3	888	14.46	5.3	69.6	4.92	73.6	2.96	1.96E-09	1.56	ZnO/Ag-6	30' 160°C														314.03	127.32											658	#NV	#NV	#NV	#NV	38
11D0727	10.05.2011	TZ	a(n)	1			582	93	8.75				22.7			85	4	34		13.56		180			10x10	Asahi-U	3					9.00E-07	15.22	1.79		11.19																												593.96	56.94				14.15							#NV	#NV	#NV	#NV	#NV	38
11D0728	10.05.2011	TZ	CO2	1								200				120	6	180		13.56					Dummy	Übrig																																										209.46								#NV	#NV	#NV	#NV	#NV	38
																																	360.67																																											#NV	#NV	#NV	#NV	#NV	#NV
11D0729	11.05.2011	TM	µc(p)	1			2250	5.8	0.16	0.8						27	4	400		13.56		180			10x10	ZnO	3					9.00E-07						11.7	72.3	1402	11.5	11.5							ZnO/Ag-1	ZnO														2236.27	3.62	1.04				1,7,9	"tandem cell on ZnO; like 11D0585 but reduced bottom cell thickness; 11 5x10cm² substrates from Gabrielle"					#NV	#NV	#NV	#NV	#NV	38
11D0730	11.05.2011	TM	µc(p)	1			3000	8.6	0.18	0.8						26	12.5	400		13.56		180			10x10	ZnO	3					1.00E-02						7.5	74.3	1235	8.1	14.57							ZnO/Ag-7	Asahi U														2981.7	5.37	1.04										#NV	#NV	#NV	#NV	#NV	38
11D0731	11.05.2011	TM	a(p)	1			278	41	7.92	6.1	28					50	4	27		13.56		180			10x10	ZnO	3					1.00E-02						11.5	71.8	1397	11.5	9.18							ZnO/Ag-9	ZnO														297.43	25.59	7.66	22.96									#NV	#NV	#NV	#NV	#NV	38
11D0732	11.05.2011	TM	CO2	1								200				120	6	180		13.56					Dummy	Übrig																																										209.46								#NV	#NV	#NV	#NV	#NV	38
11D0733	11.05.2011	TM	a(i)	1			1056	40	2.29							300	4	33		13.56		180			10x10	ZnO	3					9.00E-07																																1066.36	24.96						QE jsc (11.4/ 12.3) pos. 1, cell 					#NV	#NV	#NV	#NV	#NV	38
11D0733	11.05.2011	TM	a(i)	1			329	80	12.35							1700	4	33		13.56		180		272	10x10	ZnO	3																																					347.13	48.89						QE jsc (9.3 / 7.5) pos. 7, cell AsahiVU					#NV	#NV	#NV	#NV	#NV	38
11D0734	11.05.2011	TM	a(n)	1			582	93	8.75				22.7			51	4	34		13.56		180			10x10	ZnO	3																																					593.96	56.94				14.15		QE jsc (11.4 / 12.3) pos. 9, cell 					#NV	#NV	#NV	#NV	#NV	38
11D0735	11.05.2011	TM	µc(n)	1			3000	18	0.38				4			126	12.5	400		13.56		180			10x10	ZnO	3					1.00E-02																																2981.7	11.23				2.36							#NV	#NV	#NV	#NV	#NV	38
11D0736	11.05.2011	TM	CO2	1								200				120	6	180		13.56					Dummy	Übrig																																										209.46			best cells with substrates from Gabrielle ~11.9 %					#NV	#NV	#NV	#NV	#NV	38
11D0737	11.05.2011	TM	µc(p)	1			3000	8.6	0.18	0.8						132	12.5	400		13.56		180			10x10	ZnO	3					9.00E-07																																2981.7	5.37	1.04										#NV	#NV	#NV	#NV	#NV	38
11D0738	11.05.2011	TM	CO2	1								200				120	6	180		13.56					Dummy	Übrig																																										209.46								#NV	#NV	#NV	#NV	#NV	38
11D0739	11.05.2011	TM	µc(i)	1			3000	54	1.09							2700	12.5	520		13.56		180		245	10x10	ZnO	3					9.00E-07	1823.33	6.75	0.55	73.07																												2981.7	32.89											662	#NV	#NV	#NV	#NV	38
11D0740	11.05.2011	TM	a(n)	1			582	93	8.75				22.7			120	4	34		13.56		180			10x10	ZnO	3																																					593.96	56.94				14.15							#NV	#NV	#NV	#NV	#NV	38
11D0741	11.05.2011	TM	CO2	1								200				120	6	180		13.56					Dummy	Übrig																																										209.46								#NV	#NV	#NV	#NV	#NV	38
																																																																												#NV	#NV	#NV	#NV	#NV	#NV
11D0742	11.05.2011	AF/TZ	µc(i)	2	0	0														60																																																			FTIR experiment to determine gas utilization and explore p > 4 mbar possibilities					#NV	#NV	#NV	#NV	#NV	38
																																																																												#NV	#NV	#NV	#NV	#NV	#NV
11D0743	12.05.2011	TM	a(p)	1			278	41	7.92	6.1	28					75	4	27		13.56		180			10x10	Asahi-U	4					9.00E-07						11.4	73.6	1370	11.3	8.94																						297.43	25.59	7.66	22.96				like 11D0282 but tunnel junction only -20% from std					#NV	#NV	#NV	#NV	#NV	38
11D0744	12.05.2011	TM	CO2	1								200				120	6	180		13.56					Dummy	Übrig												11.8	74.5	1374	11.5	8.8																										209.46								#NV	#NV	#NV	#NV	#NV	38
11D0745	12.05.2011	TM	a(i)	1			1056	40	2.29							300	4	33		13.56		180			10x10	Asahi-U	4					9.00E-07						11.3	72.1	1370	11.4	9.25																						1066.36	24.96						QE jsc (11.3 / 11.2 ) pos. 1, cell 27					#NV	#NV	#NV	#NV	#NV	38
11D0745	12.05.2011	TM	a(i)	1			329	80	12.35							1700	4	33		13.56		180		273	10x10	Asahi-U	4											11.4	72.6	1373	11.4	9.37																						347.13	48.89						QE jsc (11.7/ 11.4) pos. 6, cell 14  Asahi VU					#NV	#NV	#NV	#NV	#NV	38
11D0746	12.05.2011	TM	a(n)	1			582	93	8.75				22.7			85	4	34		13.56		180			10x10	Asahi-U	4																																					593.96	56.94				14.15		QE jsc (11.6/ 11.5) pos. 7, cell 17					#NV	#NV	#NV	#NV	#NV	38
11D0747	12.05.2011	TM	µc(n)	1			3000	18	0.38				4			210	12.5	400		13.56		180			10x10	Asahi-U	4					1.00E-02																																2981.7	11.23				2.36		QE jsc (11.6 / 11.3) pos. 9, cell 16					#NV	#NV	#NV	#NV	#NV	38
11D0748	12.05.2011	TM	CO2	1								200				120	6	180		13.56					Dummy	Übrig																																										209.46								#NV	#NV	#NV	#NV	#NV	38
11D0749	12.05.2011	TM	µc(p)	1			3000	8.6	0.18	0.8						220	12.5	400		13.56		180			10x10	Asahi-U	4					9.00E-07																																2981.7	5.37	1.04										#NV	#NV	#NV	#NV	#NV	38
11D0750	12.05.2011	TM	CO2	1								200				120	6	180		13.56					Dummy	Übrig																																										209.46								#NV	#NV	#NV	#NV	#NV	38
11D0751	12.05.2011	TM	µc(i)	1			3000	54	1.09							3740	12.5	520		13.56		180		242	10x10	Asahi-U	4					9.00E-07																																2981.7	32.89											#NV	#NV	#NV	#NV	#NV	38
11D0752	12.05.2011	TM	a(n)	1			582	93	8.75				22.7			120	4	34		13.56		180			10x10	Asahi-U	4																																					593.96	56.94				14.15							#NV	#NV	#NV	#NV	#NV	38
11D0753	12.05.2011	TM	CO2	1								200				120	6	180		13.56					Dummy	Übrig																																										209.46								#NV	#NV	#NV	#NV	#NV	38
																																																																							replacement of H2 bottle (p/n)					#NV	#NV	#NV	#NV	#NV	#NV
11D0754	13.05.2011	TZ	a(p)	1			278	41	7.92	6.1	28					50	4	27		13.56		180			10x10	Asahi-U	3					9.00E-07	9	1.8		25.04		7.51	67.03	878.85	12.74	7.09	67.03	3.58	71.8	2.87			Ag-4	30' 160°C														297.43	25.59	7.66	22.96			4,5,6	a-Si PC2, T series, 1 nm/s, 160°C					#NV	#NV	#NV	#NV	#NV	38
11D0755	13.05.2011	TZ	CO2	1								200				120	6	180		13.56					Dummy	Übrig												8.29	67.49	883.52	13.91	5.48	66.07	4.58	71.2	2.89	3.25E-09	1.61	ZnO/Ag-5	30' 160°C																		209.46			pos 5+6 broken --> rpt					#NV	#NV	#NV	#NV	#NV	38
11D0756	13.05.2011	TZ	a(i)	2	0.015	12	215	150	28.21							320	1	105 /115		60		159-170		251	10x10	Asahi-U	3		545 / 500	115 / 180		9.00E-07	324.12	10.13	1.58	38.96	24.31	8.33	67.18	880.01	14.09	5.14	66.44	4.68	72	2.93	2.14E-09	1.57	ZnO/Ag-6	30' 160°C														235.4	92.52											666	#NV	#NV	#NV	#NV	38
11D0757	13.05.2011	TZ	a(n)	1			582	93	8.75				22.7			85	4	34		13.56		180			10x10	Asahi-U	3					9.00E-07	15.22	1.79		11.19																												593.96	56.94				14.15							#NV	#NV	#NV	#NV	#NV	38
11D0758	13.05.2011	TZ	CO2	1								200				120	6	180		13.56					Dummy	Übrig																																										209.46								#NV	#NV	#NV	#NV	#NV	38
																																	348.33																																											#NV	#NV	#NV	#NV	#NV	#NV
11D0759	13.05.2011	TZ	a(p)	1			278	41	7.92	6.1	28					50	4	27		13.56		180			10x10	Asahi-U	3					9.00E-07	9	1.8		25.04		8.54	71.96	873.97	13.58	6.02	73.03	4.05	74.79	3.01	1.39E-08	1.68	Ag-4	30' 160°C														297.43	25.59	7.66	22.96			4,5,6	a-Si PC2, T series, 0.5 nm/s, 190°C					#NV	#NV	#NV	#NV	#NV	38
11D0760	13.05.2011	TZ	CO2	1								200				120	6	180		13.56					Dummy	Übrig												9.4	71.76	868.83	15.07	5.04	72.71	5.36	73.49	2.98	1.36E-09	1.45	ZnO/Ag-5	30' 160°C																		209.46			pos 4 broken					#NV	#NV	#NV	#NV	#NV	38
11D0761	13.05.2011	TZ	a(i)	2	0.015	23	295	205	28.85							613.3333333	1	50 / 55		60		190-192		297	10x10	Asahi-U	3		515 / 480	145 / 205		9.00E-07	330.79	5.39	0.85	15.07	12.94	9.32	71.84	869.06	14.93	5.07	72.71	5.33	74.95	2.96	7.84E-10	1.43	ZnO/Ag-6	30' 160°C														314.03	127.32											670	#NV	#NV	#NV	#NV	38
11D0762	13.05.2011	TZ	a(n)	1			582	93	8.75				22.7			85	4	34		13.56		180			10x10	Asahi-U	3					9.00E-07	15.22	1.79		11.19																												593.96	56.94				14.15							#NV	#NV	#NV	#NV	#NV	38
